app_du,horizon,p50_coverage,p90_coverage,interval_width
app_6140,10,0.47860156720916214,0.7492465340566606,179.2371946078757
app_5732,1,0.4088729016786571,0.9148681055155875,102.51257216486097
app_5732,5,0.38882211538461536,0.8587740384615384,108.57198351471006
app_5732,10,0.37251356238698013,0.8312236286919831,110.10843969193675
app_8205,1,0.4940047961630695,0.9508393285371702,17.211941471725556
app_8205,5,0.4801682692307692,0.9278846153846154,24.311001192595185
app_8205,10,0.4798071127185051,0.919831223628692,25.546343779378983
app_263,1,0.5011990407673861,0.9592326139088729,143.75897568768445
app_263,5,0.5510817307692307,0.9134615384615384,194.9206864928685
app_263,10,0.5877034358047016,0.8939119951778179,214.4052624416867
app_4619,1,0.4784172661870504,0.9040767386091128,9.914798573586461
app_4619,5,0.46814903846153844,0.8641826923076923,11.203815405728138
app_4619,10,0.4731766124171187,0.8553345388788427,12.249744999601685
app_2660,1,0.5059952038369304,0.9280575539568345,20.22895910450002
app_2660,5,0.49759615384615385,0.9056490384615384,34.03921691923317
app_2660,10,0.4822182037371911,0.8908981314044605,35.17730184915183
app_4142,1,0.35851318944844124,0.895083932853717,12.376827661977241
app_4142,5,0.48377403846153844,0.9206730769230769,31.390557608411466
app_4142,10,0.6100060277275468,0.9246534056660639,42.27857633372816
app_3707,1,0.45623501199040767,0.9502398081534772,18.322922294190736
app_3707,5,0.47716346153846156,0.9513221153846154,27.37696692030071
app_3707,10,0.484629294755877,0.9499698613622665,27.8110341737001
app_582,1,0.4550359712230216,0.8848920863309353,31.94549636909128
app_582,5,0.40564903846153844,0.8455528846153846,38.28688954931533
app_582,10,0.40204942736588306,0.7890295358649789,40.54117305813926
app_7791,1,0.4982014388489209,0.934052757793765,12.000128516032754
app_7791,5,0.5102163461538461,0.9230769230769231,14.413523585956376
app_7791,10,0.5069318866787221,0.9180229053646776,15.380550609775746
app_6658,1,0.49640287769784175,0.9004796163069544,50.88044292207103
app_6658,5,0.4873798076923077,0.8768028846153846,59.527175468547775
app_6658,10,0.5021097046413502,0.8764315852923448,62.36299397330175
app_6791,1,0.49640287769784175,0.9496402877697842,28.6212938562566
app_6791,5,0.5228365384615384,0.8936298076923077,35.428970810235064
app_6791,10,0.5039180229053647,0.8710066305003014,41.62792695074795
app_3924,1,0.5227817745803357,0.9058752997601919,12.280525933982036
app_3924,5,0.5084134615384616,0.8798076923076923,13.969590356378056
app_3924,10,0.5081374321880651,0.8824593128390597,15.391735785404963
app_5805,1,0.5095923261390888,0.9592326139088729,49.56153901649415
app_5805,5,0.5973557692307693,0.9441105769230769,68.52320338912939
app_5805,10,0.568414707655214,0.9204339963833634,85.51995737916798
app_3511,1,0.5041966426858513,0.9436450839328537,41.21980327497138
app_3511,5,0.5210336538461539,0.9104567307692307,42.911453245751176
app_3511,10,0.48583484026522,0.8818565400843882,40.648499296193705
app_3422,1,0.5509592326139089,0.9934052757793765,3.5496285318555114
